seconds,x,y,z,speed,next,up,wheels
15.79999,776.5082,94.94485,-166.3761,4.941632,16,0.9963382,4
15.82,776.4506,94.93625,-166.2966,4.923548,16,0.9963189,4
15.83999,776.3932,94.92765,-166.2173,4.909273,16,0.9962949,4
15.86,776.3354,94.91895,-166.1375,4.94219,16,0.9962674,4
15.87999,776.2778,94.91024,-166.0579,4.924153,16,0.9962375,4
15.9,776.2204,94.9015,-165.9786,4.909933,17,0.9962069,4
15.91999,776.1625,94.89265,-165.8988,4.942905,17,0.9961781,4
15.94,776.1049,94.88377,-165.8194,4.924892,17,0.9961513,4
15.96,776.0473,94.87489,-165.7402,4.91067,17,0.9961278,4
15.97999,775.9893,94.86591,-165.6606,4.943621,17,0.996108,4
16,775.9314,94.85696,-165.5813,4.925561,17,0.9960912,4
16.01999,775.8735,94.84801,-165.5024,4.911279,17,0.9960771,4
16.04,775.8151,94.83901,-165.4231,4.944172,17,0.9960598,4
16.05999,775.7567,94.83004,-165.3441,4.926064,17,0.9960389,4
16.08,775.6983,94.82108,-165.2655,4.911763,17,0.9960141,4
16.09999,775.6393,94.81202,-165.1865,4.944676,17,0.995985,4
16.11999,775.5804,94.80296,-165.1079,4.926616,17,0.9959489,4
16.14,775.5214,94.79387,-165.0297,4.912393,17,0.9959074,4
16.15999,775.4619,94.78464,-164.9511,4.945415,17,0.9958643,4
16.18,775.4023,94.77538,-164.8729,4.927465,17,0.9958237,4
16.19999,775.3428,94.76608,-164.7952,4.913342,17,0.9957864,4
16.22,775.2827,94.75666,-164.717,4.946445,17,0.995753,4
16.23999,775.2226,94.74724,-164.6393,4.928531,17,0.9957251,4
16.26,775.1625,94.73782,-164.562,4.914408,17,0.9957032,4
16.27999,775.1019,94.72833,-164.4843,4.947487,17,0.9956864,4
16.29999,775.0413,94.71887,-164.407,4.929514,17,0.9956634,4
16.32,774.9807,94.70941,-164.33,4.915335,17,0.9956335,4
16.33999,774.9194,94.69985,-164.2527,4.948394,17,0.9955962,4
16.36,774.8583,94.69027,-164.1757,4.93044,17,0.9955514,4
16.37999,774.7972,94.68065,-164.0991,4.916327,17,0.9954938,4
16.4,774.7355,94.67088,-164.022,4.949498,17,0.9954356,4
16.41999,774.674,94.66106,-163.9454,4.931661,17,0.9953793,4
16.44,774.6124,94.65119,-163.8691,4.917654,17,0.9953269,4
16.46,774.5509,94.64128,-163.7931,4.906672,17,0.9952799,4
16.47999,774.4889,94.63125,-163.7166,4.942216,17,0.9952394,4
16.5,774.4269,94.62122,-163.6405,4.926306,17,0.9952102,4
16.51999,774.365,94.6112,-163.5648,4.913765,17,0.9951797,4
16.54,774.3025,94.60109,-163.4885,4.948104,17,0.995146,4
16.55999,774.2401,94.59098,-163.4126,4.931163,17,0.9951074,4
16.58,774.1779,94.58086,-163.337,4.917828,17,0.9950628,4
16.59999,774.1156,94.57071,-163.2616,4.907359,17,0.9950117,4
16.61999,774.0528,94.56043,-163.1858,4.943323,17,0.9949534,4
16.64,773.9901,94.5501,-163.1102,4.927782,17,0.9948803,4
16.65999,773.9274,94.5397,-163.0348,4.915619,17,0.9947969,4
16.68,773.8642,94.52907,-162.959,4.950368,17,0.9947067,4
16.69999,773.8011,94.51832,-162.8835,4.933849,17,0.9946129,4
16.72,773.7382,94.50744,-162.8083,4.920945,17,0.9945206,4
16.73999,773.6754,94.49644,-162.7334,4.910898,17,0.9944424,4
16.76,773.6119,94.48526,-162.6579,4.947267,17,0.9943753,4
16.77999,773.5488,94.47404,-162.5829,4.932012,17,0.9943167,4
16.79999,773.4857,94.46282,-162.508,4.920037,17,0.9942642,4
16.82,773.4226,94.45162,-162.4334,4.91065,17,0.994216,4
16.83999,773.359,94.44037,-162.3582,4.947479,17,0.9941704,4
16.86,773.2955,94.42919,-162.2833,4.93255,17,0.9941156,4
16.87999,773.2322,94.41807,-162.2087,4.920826,17,0.9940563,4
16.9,773.1689,94.40697,-162.1342,4.911649,17,0.9939962,4
16.91999,773.105,94.39577,-162.0592,4.948667,18,0.9939311,4
16.93999,773.0413,94.38457,-161.9844,4.933919,18,0.9938542,4
16.96,772.9776,94.37327,-161.9099,4.922366,18,0.9937673,4
16.97999,772.914,94.36186,-161.8355,4.91336,18,0.9936723,4
17,772.8498,94.35017,-161.7607,4.950579,18,0.9935703,4
17.01999,772.7857,94.33834,-161.6862,4.936035,18,0.9934628,4
17.04,772.7216,94.32632,-161.612,4.924693,18,0.9933532,4
17.05999,772.6576,94.31413,-161.5381,4.915895,18,0.9932437,4
17.08,772.5929,94.30165,-161.4637,4.953335,18,0.9931371,4
17.09999,772.5283,94.28906,-161.3897,4.938936,18,0.9930375,4
17.11999,772.4637,94.27637,-161.316,4.927696,18,0.9929436,4
17.14,772.3992,94.26364,-161.2426,4.918948,18,0.9928548,4
17.15999,772.3345,94.25088,-161.1695,4.912166,18,0.9927703,4
17.18,772.2692,94.23801,-161.0959,4.951122,18,0.9926891,4
17.19999,772.204,94.22519,-161.0226,4.937914,18,0.9926106,4
17.22,772.1388,94.21243,-160.9496,4.927579,18,0.9925343,4
17.23999,772.0735,94.19974,-160.8769,4.919518,18,0.9924596,4
17.26,772.0081,94.18713,-160.8043,4.91328,18,0.9923528,4
17.27999,771.942,94.17438,-160.7312,4.952688,18,0.9922207,4
17.29999,771.8759,94.16156,-160.6584,4.93994,18,0.9920692,4
17.32,771.8098,94.14861,-160.5858,4.930084,18,0.9919031,4
17.33999,771.7437,94.13549,-160.5135,4.922541,18,0.9917265,4
17.36,771.6776,94.12213,-160.4414,4.916846,18,0.9915431,4
17.37999,771.6115,94.10851,-160.3695,4.912622,18,0.9913557,4
17.4,771.5447,94.0945,-160.2971,4.953752,18,0.9911722,4
17.41999,771.478,94.08026,-160.225,4.942403,18,0.9910046,4
17.43999,771.4114,94.06584,-160.1532,4.933661,18,0.9908556,4
17.46,771.3448,94.05128,-160.0816,4.926953,18,0.9907219,4
17.47999,771.2783,94.03661,-160.0103,4.921832,18,0.9906006,4
17.5,771.2117,94.02189,-159.9391,4.917947,18,0.9904893,4
17.51999,771.1451,94.00714,-159.868,4.915027,18,0.9903855,4
17.54,771.0778,93.99229,-159.7964,4.957072,18,0.9902872,4
17.55999,771.0106,93.97748,-159.725,4.946293,18,0.9901723,4
17.58,770.9434,93.9627,-159.6538,4.937921,18,0.9900392,4
17.59999,770.8762,93.94789,-159.5827,4.931503,18,0.9898683,4
17.61999,770.8089,93.93301,-159.5117,4.926661,18,0.9896694,4
17.64,770.7416,93.91799,-159.4408,4.9231,18,0.9894509,4
17.65999,770.6743,93.90279,-159.37,4.920581,18,0.9892198,4
17.68,770.607,93.88736,-159.2993,4.918894,18,0.9889851,4
17.69999,770.5396,93.8717,-159.2288,4.917868,18,0.9887553,4
17.72,770.4723,93.85582,-159.1583,4.917358,18,0.988534,4
17.73999,770.4049,93.83972,-159.0879,4.917235,18,0.9883338,4
17.75999,770.3375,93.82344,-159.0177,4.917391,18,0.9881511,4
17.77999,770.2701,93.80702,-158.9475,4.917744,18,0.9879827,4
17.79999,770.2028,93.79049,-158.8774,4.918231,18,0.9878258,4
17.82,770.1353,93.77388,-158.8073,4.918811,18,0.987668,4
17.83999,770.0678,93.75719,-158.7373,4.919466,18,0.9875072,4
17.86,770.0002,93.74046,-158.6673,4.920183,18,0.9873416,4
17.87999,769.9326,93.72367,-158.5973,4.920952,18,0.9871698,4
17.9,769.8649,93.70683,-158.5274,4.92178,18,0.9869745,4
17.91999,769.7972,93.6899,-158.4574,4.922673,18,0.9867647,4
17.93999,769.7294,93.67286,-158.3875,4.923643,19,0.9865441,4
17.96,769.6616,93.65567,-158.3176,4.924678,19,0.9863136,4
17.97999,769.5938,93.63831,-158.2478,4.925757,19,0.986078,4
18,769.526,93.62077,-158.1778,4.926868,19,0.9858411,4
18.01999,769.4583,93.60303,-158.1079,4.927993,19,0.9856117,4
18.04,769.3907,93.58511,-158.0379,4.929119,19,0.9853891,4
18.05999,769.3232,93.56702,-157.9678,4.930235,19,0.9851829,4
18.08,769.2559,93.54881,-157.8977,4.931324,19,0.9849925,4
18.09999,769.1887,93.53051,-157.8273,4.932373,19,0.9848173,4
18.11999,769.1218,93.51215,-157.7569,4.933376,19,0.9846561,4
18.14,769.0549,93.49376,-157.6863,4.93433,19,0.9845079,4
18.15999,768.9883,93.47536,-157.6155,4.935231,19,0.9843637,4
18.18,768.9218,93.45695,-157.5446,4.93609,19,0.9842268,4
18.19999,768.8555,93.43855,-157.4734,4.936925,19,0.984071,4
18.22,768.7894,93.42007,-157.402,4.937755,19,0.9838982,4
18.23999,768.7235,93.40152,-157.3304,4.938601,19,0.9837101,4
18.25999,768.6577,93.38286,-157.2587,4.939476,19,0.9835082,4
18.27999,768.5922,93.36406,-157.1867,4.940397,19,0.9832869,4
18.29999,768.5268,93.34509,-157.1145,4.941369,19,0.9830515,4
18.32,768.4617,93.32599,-157.0423,4.942376,19,0.9828447,4
18.33999,768.3967,93.30677,-156.9698,4.943387,19,0.9826695,4
18.36,768.332,93.28749,-156.8973,4.944366,19,0.9825277,4
18.37999,768.2675,93.26817,-156.8247,4.945283,19,0.9824198,4
18.4,768.2031,93.24887,-156.7519,4.946124,19,0.9823552,4
18.41999,768.139,93.22962,-156.679,4.946851,19,0.9823269,4
18.43999,768.075,93.21047,-156.6059,4.947444,19,0.9823115,4
18.46,768.011,93.19142,-156.5327,4.947936,19,0.9822836,4
18.47999,767.9473,93.17243,-156.4593,4.948359,19,0.9822385,4
18.5,767.8837,93.15348,-156.3858,4.948748,19,0.9821729,4
18.51999,767.8203,93.13454,-156.3121,4.949129,19,0.9820849,4
18.54,767.7568,93.11554,-156.2382,4.949552,19,0.9819531,4
18.55999,767.6935,93.09644,-156.1642,4.950029,19,0.9817897,4
18.57999,767.6303,93.07722,-156.0901,4.950553,19,0.9816553,4
18.59999,767.5673,93.05791,-156.016,4.951107,19,0.9815572,4
18.61999,767.5045,93.03856,-155.9418,4.951646,19,0.9815002,4
18.64,767.4418,93.01918,-155.8676,4.952158,19,0.9815171,4
18.65999,767.3793,92.99986,-155.7934,4.952546,19,0.981592,4
18.68,767.3169,92.98066,-155.7191,4.952778,19,0.981711,4
18.69999,767.2546,92.96166,-155.6447,4.952847,19,0.9818621,4
18.72,767.1924,92.94289,-155.5703,4.952736,19,0.9820188,4
18.73999,767.1303,92.92436,-155.4956,4.952492,19,0.9821548,4
18.75999,767.0682,92.90603,-155.4209,4.952168,19,0.9822646,4
18.77999,767.0061,92.88787,-155.346,4.951811,19,0.9823287,4
18.79999,766.944,92.8698,-155.271,4.951484,19,0.9823407,4
18.82,766.882,92.85172,-155.1958,4.951216,19,0.982315,4
18.83999,766.8201,92.83357,-155.1206,4.951033,19,0.9822636,4
18.86,766.7583,92.81529,-155.0454,4.950922,19,0.9822344,4
18.87999,766.6966,92.7969,-154.9701,4.950871,19,0.9822356,4
18.9,766.6351,92.77842,-154.8949,4.95087,19,0.9823115,4
18.91999,766.5737,92.75994,-154.8197,4.950795,19,0.9824437,4
18.93999,766.5124,92.74155,-154.7445,4.950604,19,0.9826168,4
18.96,766.4512,92.72331,-154.6692,4.950278,19,0.9828174,4
18.97999,766.39,92.70529,-154.5939,4.949798,20,0.9830341,4
19,766.329,92.68753,-154.5185,4.949175,20,0.9832587,4
19.01999,766.2679,92.67007,-154.443,4.948428,20,0.9834847,4
19.04,766.207,92.65291,-154.3674,4.947567,20,0.983697,4
19.05999,766.1461,92.63602,-154.2915,4.946627,20,0.9838692,4
19.07999,766.0854,92.61935,-154.2155,4.945679,20,0.9839961,4
19.09999,766.0248,92.60278,-154.1393,4.944767,20,0.9840903,4
19.11999,765.9644,92.58627,-154.0629,4.943924,20,0.9841622,4
19.14,765.9042,92.56974,-153.9863,4.943164,20,0.98422,4
19.15999,765.8443,92.55315,-153.9096,4.942491,20,0.9842705,4
19.18,765.7846,92.53643,-153.8327,4.941897,20,0.984319,4
19.19999,765.7252,92.51958,-153.7558,4.941384,20,0.9844208,4
19.22,765.6661,92.50271,-153.6787,4.940873,20,0.984562,4
19.23999,765.6072,92.48586,-153.6014,4.940319,20,0.984731,4
19.25999,765.5486,92.46909,-153.524,4.939702,20,0.9849179,4
19.27999,765.4902,92.45247,-153.4465,4.939015,20,0.9851149,4
19.29999,765.4321,92.43602,-153.3688,4.938262,20,0.9853159,4
19.32,765.3741,92.41979,-153.2909,4.937454,20,0.9855158,4
19.33999,765.3164,92.40377,-153.2128,4.936586,20,0.9856925,4
19.36,765.2589,92.38795,-153.1344,4.935708,20,0.9858439,4
19.37999,765.2015,92.37229,-153.0559,4.934848,20,0.9859557,4
19.39999,765.1443,92.35673,-152.9771,4.934043,20,0.9860356,4
19.41999,765.0872,92.34121,-152.8982,4.933317,20,0.9860908,4
19.43999,765.0304,92.32568,-152.8192,4.932683,20,0.9861268,4
19.46,764.9738,92.31013,-152.74,4.932139,20,0.9861643,4
19.47999,764.9173,92.29455,-152.6607,4.931674,20,0.9862071,4
19.5,764.8611,92.27892,-152.5813,4.931265,20,0.9862577,4
19.51999,764.805,92.26323,-152.5019,4.93089,20,0.9863181,4
19.54,764.7491,92.24751,-152.4223,4.930537,20,0.9864073,4
19.55999,764.6934,92.23179,-152.3427,4.93016,20,0.9865154,4
19.57999,764.6379,92.2161,-152.263,4.929736,20,0.9866297,4
19.59999,764.5825,92.20047,-152.1832,4.929268,20,0.9867388,4
19.61999,764.5272,92.18491,-152.1033,4.928771,20,0.9868378,4
19.64,764.4719,92.1694,-152.0233,4.928263,20,0.9869235,4
19.65999,764.4169,92.15397,-151.9431,4.92776,20,0.986986,4
19.68,764.3619,92.13857,-151.8629,4.92729,20,0.9870217,4
19.69999,764.3069,92.12317,-151.7825,4.926877,20,0.9870371,4
19.72,764.2522,92.10777,-151.7021,4.92653,20,0.987047,4
19.73999,764.1975,92.09232,-151.6216,4.926247,20,0.9870556,4
19.75999,764.143,92.07686,-151.541,4.926015,20,0.9870666,4
19.77999,764.0886,92.06134,-151.4604,4.925821,20,0.9870824,4
19.79999,764.0343,92.04581,-151.3798,4.925653,20,0.9871142,4
19.82,763.98,92.03027,-151.2991,4.925485,20,0.9871572,4
19.83999,763.926,92.01476,-151.2184,4.925302,20,0.9872077,4
19.86,763.8719,91.99928,-151.1376,4.925096,20,0.9872547,4
19.87999,763.818,91.98383,-151.0567,4.924876,20,0.9872961,4
19.89999,763.7641,91.96839,-150.9758,4.924654,20,0.9873301,4
19.91999,763.7103,91.95299,-150.8948,4.924437,20,0.9873518,4
19.93999,763.6566,91.93758,-150.8137,4.924241,20,0.9873597,4
19.96,763.6029,91.92216,-150.7326,4.924077,20,0.987357,4
19.97999,763.5493,91.90671,-150.6514,4.92395,20,0.9873466,4
20,763.4957,91.8912,-150.5702,4.923857,21,0.9873384,4
20.01999,763.4423,91.87567,-150.489,4.92379,21,0.9873342,4
20.04,763.3889,91.8601,-150.4077,4.923737,21,0.9873351,4
20.05999,763.3356,91.84451,-150.3264,4.923692,21,0.9873484,4
20.07999,763.2825,91.82893,-150.245,4.923636,21,0.9873707,4
20.09999,763.2294,91.81335,-150.1636,4.923562,21,0.9873992,4
20.11999,763.1765,91.79781,-150.0822,4.923467,21,0.9874318,4
20.14,763.1236,91.7823,-150.0006,4.923348,21,0.9874606,4
20.15999,763.0708,91.76684,-149.919,4.923219,21,0.9874842,4
20.18,763.0181,91.7514,-149.8373,4.923088,21,0.9875017,4
20.19999,762.9656,91.73598,-149.7555,4.922963,21,0.9875073,4
20.21999,762.9131,91.72057,-149.6736,4.922858,21,0.9875036,4
20.23999,762.8608,91.70515,-149.5916,4.922781,21,0.9874933,4
20.25999,762.8085,91.6897,-149.5096,4.922733,21,0.9874785,4
20.27999,762.7565,91.67422,-149.4275,4.922715,21,0.9874663,4
20.29999,762.7044,91.65871,-149.3453,4.922718,21,0.9874582,4
20.32,762.6525,91.64316,-149.2631,4.922731,21,0.9874551,4
20.33999,762.6007,91.62759,-149.1808,4.922749,21,0.9874622,4
20.36,762.5491,91.61204,-149.0985,4.922757,21,0.987477,4
20.37999,762.4975,91.59649,-149.0161,4.922746,21,0.9874972,4
20.39999,762.446,91.58097,-148.9337,4.922715,21,0.987521,4
20.41999,762.3947,91.56549,-148.8512,4.922662,21,0.9875446,4
20.43999,762.3434,91.55005,-148.7686,4.922592,21,0.9875644,4
20.46,762.2921,91.53464,-148.686,4.922514,21,0.9875796,4
20.47999,762.241,91.51926,-148.6033,4.922435,21,0.9875851,4
20.5,762.1899,91.50388,-148.5206,4.922368,21,0.9875832,4
20.51999,762.1389,91.48851,-148.4378,4.922318,21,0.9875759,4
20.54,762.088,91.47311,-148.3549,4.922288,21,0.9875649,4
20.55999,762.0371,91.45769,-148.272,4.922279,21,0.9875515,4
20.57999,761.9863,91.44224,-148.1891,4.922289,21,0.9875416,4
20.59999,761.9355,91.42676,-148.1062,4.92231,21,0.987536,4
20.61999,761.8849,91.41125,-148.0232,4.922336,21,0.9875396,4
20.64,761.8344,91.39574,-147.9402,4.922351,21,0.9875502,4
20.65999,761.7839,91.38025,-147.8572,4.922352,21,0.9875658,4
20.68,761.7334,91.36477,-147.7741,4.922334,21,0.9875848,4
20.69999,761.683,91.3493,-147.691,4.922297,21,0.987606,4
20.71999,761.6326,91.33389,-147.6079,4.922242,21,0.9876263,4
20.73999,761.5823,91.3185,-147.5247,4.922173,21,0.9876429,4
20.75999,761.532,91.30313,-147.4415,4.9221,21,0.9876533,4
20.77999,761.4818,91.28779,-147.3583,4.922029,21,0.9876565,4
20.79999,761.4315,91.27245,-147.275,4.92197,21,0.9876541,4
20.82,761.3814,91.25711,-147.1917,4.921926,21,0.9876478,4
20.83999,761.3312,91.24174,-147.1084,4.921899,21,0.9876388,4
20.86,761.2811,91.22636,-147.025,4.92189,21,0.987628,4
20.87999,761.2311,91.21095,-146.9417,4.921896,21,0.9876204,4
20.89999,761.1811,91.19552,-146.8583,4.92191,21,0.9876164,4
20.91999,761.1311,91.18007,-146.7749,4.921926,21,0.9876199,4
20.93999,761.0812,91.16461,-146.6915,4.921936,21,0.987629,4
20.96,761.0313,91.14916,-146.6081,4.921933,21,0.9876423,4
20.97999,760.9814,91.13372,-146.5247,4.921914,21,0.9876583,4
21,760.9316,91.11831,-146.4412,4.921879,21,0.9876761,4
21.01999,760.8817,91.10293,-146.3578,4.921828,22,0.9876947,4
21.03999,760.832,91.08758,-146.2743,4.921764,22,0.9877101,4
21.05999,760.7822,91.07225,-146.1908,4.921693,22,0.9877201,4
21.07999,760.7325,91.05695,-146.1072,4.921624,22,0.9877238,4
21.09999,760.6828,91.04166,-146.0236,4.921564,22,0.9877229,4
21.11999,760.6331,91.02634,-145.94,4.921516,22,0.9877185,4
21.14,760.5835,91.01103,-145.8564,4.921483,22,0.9877118,4
21.15999,760.534,90.9957,-145.7727,4.921465,22,0.9877036,4
21.18,760.4845,90.98034,-145.689,4.921461,22,0.9876945,4
21.19999,760.4351,90.96495,-145.6053,4.921469,22,0.987689,4
21.21999,760.3857,90.94955,-145.5215,4.921483,22,0.9876904,4
21.23999,760.3364,90.93414,-145.4378,4.921491,22,0.9876971,4
21.25999,760.287,90.91873,-145.354,4.92149,22,0.9877077,4
21.27999,760.2379,90.90334,-145.2702,4.921477,22,0.987721,4
21.29999,760.1887,90.88796,-145.1863,4.92145,22,0.987736,4
21.32,760.1396,90.87261,-145.1024,4.92141,22,0.9877521,4
21.33999,760.0905,90.85728,-145.0185,4.921359,22,0.987767,4
21.36,760.0415,90.842,-144.9346,4.9213,22,0.9877774,4
21.37999,759.9925,90.82671,-144.8506,4.921242,22,0.9877823,4
21.39999,759.9436,90.81145,-144.7666,4.92119,22,0.9877831,4
21.41999,759.8947,90.79618,-144.6825,4.921147,22,0.9877808,4
21.43999,759.8458,90.78091,-144.5984,4.921117,22,0.9877763,4
21.46,759.797,90.76561,-144.5144,4.9211,22,0.9877705,4
21.47999,759.7482,90.75031,-144.4302,4.921093,22,0.9877638,4
21.5,759.6996,90.73498,-144.3461,4.921096,22,0.9877596,4
21.51999,759.6509,90.71963,-144.2619,4.921104,22,0.9877614,4
21.53999,759.6022,90.70427,-144.1778,4.92111,22,0.9877675,4
21.55999,759.5536,90.68891,-144.0936,4.921106,22,0.987777,4
21.57999,759.5051,90.67355,-144.0094,4.921092,22,0.9877888,4
21.59999,759.4565,90.65822,-143.9252,4.921066,22,0.9878021,4
21.61999,759.408,90.6429,-143.841,4.921029,22,0.9878162,4
21.64,759.3596,90.62761,-143.7567,4.920982,22,0.9878306,4
21.65999,759.3111,90.61234,-143.6725,4.920928,22,0.9878423,4
21.68,759.2626,90.59708,-143.5882,4.92087,22,0.9878501,4
21.69999,759.2143,90.58185,-143.5038,4.920815,22,0.9878535,4
21.71999,759.1659,90.56662,-143.4195,4.920767,22,0.9878535,4
21.73999,759.1175,90.55138,-143.3352,4.92073,22,0.987851,4
21.75999,759.0692,90.53614,-143.2508,4.920703,22,0.9878469,4
21.77999,759.0208,90.52088,-143.1664,4.920687,22,0.9878415,4
21.79999,758.9726,90.50561,-143.082,4.920682,22,0.9878357,4
21.82,758.9243,90.49032,-142.9976,4.920685,22,0.9878324,4
21.83999,758.876,90.47501,-142.9132,4.920691,22,0.9878342,4
21.85999,758.8278,90.4597,-142.8288,4.920695,22,0.9878397,4
21.87999,758.7797,90.44439,-142.7444,4.92069,22,0.9878482,4
21.89999,758.7314,90.42909,-142.66,4.920677,22,0.9878585,4
21.91999,758.6833,90.4138,-142.5756,4.920652,22,0.9878703,4
21.93999,758.6351,90.39854,-142.4912,4.920619,22,0.9878827,4
21.96,758.587,90.3833,-142.4067,4.920577,22,0.9878943,4
21.97999,758.5389,90.36807,-142.3223,4.920529,22,0.9879026,4
22,758.4907,90.35286,-142.2378,4.920482,22,0.9879071,4
22.01999,758.4426,90.33766,-142.1533,4.920438,22,0.9879085,4
22.03999,758.3945,90.32246,-142.0688,4.920402,22,0.9879076,4
22.05999,758.3464,90.30726,-141.9843,4.920373,23,0.9879053,4
22.07999,758.2984,90.29205,-141.8997,4.920354,23,0.9879019,4
22.09999,758.2504,90.27682,-141.8152,4.920343,23,0.9878978,4
22.11999,758.2023,90.26157,-141.7307,4.920338,23,0.9878957,4
22.14,758.1543,90.24632,-141.6461,4.920337,23,0.9878957,4
22.15999,758.1064,90.23105,-141.5616,4.920335,23,0.9878998,4
22.18,758.0584,90.21578,-141.477,4.920329,23,0.9879068,4
22.19999,758.0105,90.20053,-141.3925,4.920315,23,0.987916,4
22.21999,757.9626,90.18528,-141.3079,4.920293,23,0.9879267,4
22.23999,757.9148,90.17004,-141.2233,4.920261,23,0.9879382,4
22.25999,757.8669,90.15484,-141.1387,4.920222,23,0.9879501,4
22.27999,757.8192,90.13964,-141.054,4.920176,23,0.9879603,4
22.29999,757.7714,90.12447,-140.9693,4.920127,23,0.9879676,4
22.32,757.7237,90.1093,-140.8846,4.920079,23,0.9879717,4
22.33999,757.676,90.09414,-140.7999,4.920035,23,0.9879732,4
22.35999,757.6283,90.07898,-140.7152,4.92,23,0.9879729,4
22.37999,757.5807,90.06381,-140.6304,4.919972,23,0.9879712,4
22.39999,757.5331,90.04864,-140.5457,4.919952,23,0.9879688,4
22.41999,757.4855,90.03345,-140.4609,4.91994,23,0.9879658,4
22.43999,757.4379,90.01823,-140.3761,4.919934,23,0.9879648,4
22.46,757.3904,90.00303,-140.2913,4.91993,23,0.9879677,4
22.47999,757.343,89.98782,-140.2064,4.919924,23,0.9879736,4
22.5,757.2955,89.9726,-140.1216,4.919912,23,0.9879816,4
22.51999,757.248,89.9574,-140.0368,4.919893,23,0.9879911,4
22.53999,757.2006,89.94221,-139.9519,4.919866,23,0.9880016,4
22.55999,757.1533,89.92704,-139.867,4.919831,23,0.9880126,4
22.57999,757.1059,89.91189,-139.7821,4.91979,23,0.9880229,4
22.59999,757.0585,89.89674,-139.6972,4.919745,23,0.9880307,4
22.61999,757.0112,89.88161,-139.6123,4.9197,23,0.9880354,4
22.64,756.9639,89.86648,-139.5274,4.919657,23,0.9880378,4
22.65999,756.9166,89.85135,-139.4424,4.919621,23,0.9880384,4
22.67999,756.8693,89.83622,-139.3575,4.919592,23,0.9880378,4
22.69999,756.8221,89.82108,-139.2725,4.919569,23,0.9880363,4
22.71999,756.7748,89.80594,-139.1875,4.919554,23,0.9880343,4
22.73999,756.7276,89.79079,-139.1025,4.919544,23,0.988034,4
22.75999,756.6805,89.77563,-139.0175,4.919537,23,0.9880372,4
22.77999,756.6333,89.76046,-138.9325,4.919527,23,0.9880431,4
22.79999,756.5861,89.74531,-138.8475,4.919511,23,0.9880508,4
22.82,756.5389,89.73015,-138.7625,4.91949,23,0.9880599,4
22.83999,756.4919,89.715,-138.6775,4.919461,23,0.9880699,4
22.85999,756.4448,89.69987,-138.5925,4.919426,23,0.9880803,4
22.87999,756.3976,89.68475,-138.5075,4.919385,23,0.9880896,4
22.89999,756.3505,89.66965,-138.4225,4.919342,23,0.9880975,4
22.91999,756.3035,89.65456,-138.3374,4.919297,23,0.9881027,4
22.93999,756.2564,89.63948,-138.2524,4.919254,23,0.9881058,4
22.96,756.2094,89.6244,-138.1673,4.919218,23,0.9881073,4
22.97999,756.1623,89.60931,-138.0822,4.919186,23,0.9881077,4
23,756.1152,89.59422,-137.9971,4.91916,23,0.9881073,4
23.01999,756.0682,89.57912,-137.9121,4.919141,23,0.9881085,4
23.03999,756.0212,89.56403,-137.827,4.919125,23,0.9881116,4
23.05999,755.9742,89.54892,-137.7419,4.919107,23,0.9881182,4
23.07999,755.9272,89.53382,-137.6568,4.919086,24,0.9881276,4
23.09999,755.8802,89.51874,-137.5717,4.919055,24,0.9881392,4
23.11999,755.8333,89.50365,-137.4866,4.919015,24,0.9881523,4
23.14,755.7863,89.48859,-137.4015,4.918965,24,0.9881665,4
23.15999,755.7394,89.47355,-137.3164,4.918906,24,0.9881803,4
23.17999,755.6926,89.45853,-137.2312,4.918841,24,0.988192,4
23.19999,755.6457,89.44351,-137.1461,4.918774,24,0.9882014,4
23.21999,755.5989,89.4285,-137.0609,4.918707,24,0.9882075,4
23.23999,755.5521,89.4135,-136.9756,4.918646,24,0.9882109,4
23.25999,755.5055,89.3985,-136.8904,4.918592,24,0.9882119,4
23.27999,755.4589,89.38348,-136.8051,4.918549,24,0.9882111,4
23.29999,755.4123,89.36845,-136.7197,4.918515,24,0.9882088,4
23.32,755.3658,89.35341,-136.6344,4.918491,24,0.9882097,4
23.33999,755.3193,89.33838,-136.549,4.918471,24,0.988214,4
23.35999,755.2728,89.32334,-136.4636,4.91845,24,0.9882234,4
23.37999,755.2265,89.30831,-136.3781,4.918423,24,0.988237,4
23.39999,755.1802,89.2933,-136.2927,4.918383,24,0.9882537,4
23.41999,755.134,89.27832,-136.2072,4.918331,24,0.9882726,4
23.43999,755.0878,89.26337,-136.1217,4.918267,24,0.9882933,4
23.46,755.0416,89.24844,-136.0361,4.91819,24,0.988313,4
23.47999,754.9956,89.23354,-135.9506,4.918104,24,0.9883289,4
23.5,754.9496,89.21865,-135.8649,4.918016,24,0.98834,4
23.51999,754.9036,89.20377,-135.7793,4.917933,24,0.9883456,4
23.53999,754.8577,89.1889,-135.6936,4.91786,24,0.988347,4
23.55999,754.8118,89.174,-135.6079,4.917801,24,0.988345,4
23.57999,754.7659,89.1591,-135.5221,4.917757,24,0.9883403,4
23.59999,754.7201,89.14417,-135.4364,4.917729,24,0.9883335,4
23.61999,754.6743,89.1292,-135.3506,4.917714,24,0.9883304,4
23.64,754.6287,89.11422,-135.2648,4.917708,24,0.9883345,4
23.65999,754.5829,89.09923,-135.179,4.917698,24,0.9883444,4
23.67999,754.5373,89.08425,-135.0932,4.917678,24,0.9883587,4
