"Mode","Case","Time","Before","At","AfterHalfSecond","Drop","VelocityBefore","VelocityAt","VelocityAfter","X","Y","Z","Travel","Throttle","Brake","Steering","Grounded","Water","Up","Lift","Torque","Contact"
"ramp-LakeWoods-roam-no","moto-36--4.7","3.640","-4.996","-6.018","-24.867","1.0219999999999994","31.102","31.077","30.190","-635.635","9.278","-25.332","124.801","1.000","0.000","-0.500","0","0.000","0.268","0.000","0.998","Ground_80_320:(-0.042, 0.999, -0.005) separation=0.4209 impulse=27.570;Ground_80_320:(-0.042, 0.999, -0.005) separation=0.0004 impulse=27.570;Ground_80_320:(-0.042, 0.999, -0.005) separation=0.1961 impulse=27.570;Ground_80_320:(-0.042, 0.999, -0.005) separation=0.2199 impulse=27.570;Ground_80_320:(-0.042, 0.999, -0.005) separation=0.0050 impulse=27.570;Ground_80_320:(-0.042, 0.999, -0.005) separation=0.0967 impulse=27.570;"
"ramp-LakeWoods-roam-no","moto-36-1.7","2.160","33.398","23.580","-6.032","9.818000000000005","33.652","23.924","7.149","-624.603","12.445","-74.121","75.837","1.000","0.000","0.500","0","0.000","-0.930","0.000","1.542","Takeoff - 40m x 6m, 6.2m rise:(0.949, 0.311, -0.049) separation=-0.0040 impulse=2137.124;Takeoff - 40m x 6m, 6.2m rise:(0.949, 0.311, -0.049) separation=0.0987 impulse=2137.124;Takeoff - 40m x 6m, 6.2m rise:(0.949, 0.311, -0.049) separation=0.0128 impulse=2137.124;Takeoff - 40m x 6m, 6.2m rise:(0.949, 0.311, -0.049) separation=0.0515 impulse=2137.124;Takeoff - 40m x 6m, 6.2m rise:(0.949, 0.311, -0.049) separation=-0.0066 impulse=2137.124;Takeoff - 40m x 6m, 6.2m rise:(0.949, 0.311, -0.049) separation=-0.0066 impulse=2137.124;Takeoff - 40m x 6m, 6.2m rise:(0.041, -0.261, -0.964) separation=0.3961 impulse=2137.124;Takeoff - 40m x 6m, 6.2m rise:(0.041, -0.261, -0.964) separation=0.3709 impulse=2137.124;Takeoff - 40m x 6m, 6.2m rise:(0.917, 0.398, 0.014) separation=0.0104 impulse=2137.124;Takeoff - 40m x 6m, 6.2m rise:(0.917, 0.398, 0.014) separation=0.0953 impulse=2137.124;Takeoff - 40m x 6m, 6.2m rise:(0.917, 0.398, 0.014) separation=0.0290 impulse=2137.124;Takeoff - 40m x 6m, 6.2m rise:(0.917, 0.398, 0.014) separation=0.0972 impulse=2137.124;Takeoff - 40m x 6m, 6.2m rise:(0.917, 0.398, 0.014) separation=0.0127 impulse=2137.124;"
"ramp-LakeWoods-roam-no","moto-36-1.7","2.180","23.580","20.091","-5.882","3.488999999999997","23.924","20.917","7.144","-624.540","12.504","-73.741","76.215","1.000","0.000","0.500","0","0.000","-0.920","0.000","6.640","Takeoff - 40m x 6m, 6.2m rise:(0.931, 0.365, 0.020) separation=-0.0096 impulse=664.422;Takeoff - 40m x 6m, 6.2m rise:(0.931, 0.365, 0.020) separation=0.1884 impulse=664.422;Takeoff - 40m x 6m, 6.2m rise:(0.931, 0.365, 0.020) separation=-0.0006 impulse=664.422;Takeoff - 40m x 6m, 6.2m rise:(0.931, 0.365, 0.020) separation=0.2214 impulse=664.422;Takeoff - 40m x 6m, 6.2m rise:(0.931, 0.365, 0.020) separation=-0.0099 impulse=664.422;Takeoff - 40m x 6m, 6.2m rise:(0.931, 0.365, 0.020) separation=0.0000 impulse=664.422;Takeoff - 40m x 6m, 6.2m rise:(0.040, -0.048, -0.998) separation=0.5005 impulse=664.422;Takeoff - 40m x 6m, 6.2m rise:(0.040, -0.048, -0.998) separation=0.3885 impulse=664.422;Takeoff - 40m x 6m, 6.2m rise:(0.040, -0.048, -0.998) separation=0.5603 impulse=664.422;Takeoff - 40m x 6m, 6.2m rise:(0.040, -0.048, -0.998) separation=0.5178 impulse=664.422;"
"ramp-LakeWoods-roam-no","moto-36-1.7","2.200","20.091","4.225","-5.698","15.866000000000001","20.917","9.358","7.144","-624.419","12.601","-73.643","76.311","1.000","0.000","0.092","0","0.000","-0.915","0.000","3.707","Takeoff - 40m x 6m, 6.2m rise:(0.932, 0.351, -0.087) separation=0.0004 impulse=3220.113;Takeoff - 40m x 6m, 6.2m rise:(0.932, 0.351, -0.087) separation=-0.0352 impulse=3220.113;Takeoff - 40m x 6m, 6.2m rise:(0.932, 0.351, -0.087) separation=0.0211 impulse=3220.113;Takeoff - 40m x 6m, 6.2m rise:(0.932, 0.351, -0.087) separation=0.0497 impulse=3220.113;Takeoff - 40m x 6m, 6.2m rise:(0.931, 0.364, 0.037) separation=0.0208 impulse=3220.113;Takeoff - 40m x 6m, 6.2m rise:(0.931, 0.364, 0.037) separation=0.3330 impulse=3220.113;Takeoff - 40m x 6m, 6.2m rise:(0.931, 0.364, 0.037) separation=0.0491 impulse=3220.113;Takeoff - 40m x 6m, 6.2m rise:(0.931, 0.364, 0.037) separation=0.3276 impulse=3220.113;Takeoff - 40m x 6m, 6.2m rise:(0.931, 0.364, 0.037) separation=0.0247 impulse=3220.113;Takeoff - 40m x 6m, 6.2m rise:(0.931, 0.364, 0.037) separation=0.0577 impulse=3220.113;Takeoff - 40m x 6m, 6.2m rise:(0.057, 0.078, -0.995) separation=0.0924 impulse=3220.113;Takeoff - 40m x 6m, 6.2m rise:(0.057, 0.078, -0.995) separation=0.0711 impulse=3220.113;Takeoff - 40m x 6m, 6.2m rise:(0.057, 0.078, -0.995) separation=0.1637 impulse=3220.113;Takeoff - 40m x 6m, 6.2m rise:(0.057, 0.078, -0.995) separation=0.2111 impulse=3220.113;Takeoff - 40m x 6m, 6.2m rise:(0.057, 0.078, -0.995) separation=0.5771 impulse=3220.113;Takeoff - 40m x 6m, 6.2m rise:(0.057, 0.078, -0.995) separation=0.5578 impulse=3220.113;"
"ramp-LakeWoods-roam-no","moto-36-1.7","2.220","4.225","1.927","-5.485","2.2979999999999996","9.358","8.501","7.150","-624.306","12.693","-73.562","76.390","1.000","0.000","0.175","0","0.000","-0.907","0.000","2.794","Takeoff - 40m x 6m, 6.2m rise:(0.932, 0.351, -0.087) separation=0.0372 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.932, 0.351, -0.087) separation=-0.0042 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.932, 0.351, -0.087) separation=0.1064 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.932, 0.351, -0.087) separation=0.1246 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.132, 0.166, -0.977) separation=0.1017 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.132, 0.166, -0.977) separation=0.1953 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.132, 0.166, -0.977) separation=0.0300 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.132, 0.166, -0.977) separation=0.0389 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.132, 0.166, -0.977) separation=0.1017 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.132, 0.166, -0.977) separation=0.1953 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.933, 0.359, 0.014) separation=0.1040 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.933, 0.359, 0.014) separation=0.3905 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.933, 0.359, 0.014) separation=0.1218 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.933, 0.359, 0.014) separation=0.3748 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.933, 0.359, 0.014) separation=0.1138 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.933, 0.359, 0.014) separation=0.1437 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.911, 0.368, 0.185) separation=0.1123 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.911, 0.368, 0.185) separation=0.3849 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.911, 0.368, 0.185) separation=0.1417 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.911, 0.368, 0.185) separation=0.3694 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.911, 0.368, 0.185) separation=0.2325 impulse=282.882;Takeoff - 40m x 6m, 6.2m rise:(0.911, 0.368, 0.185) separation=0.2396 impulse=282.882;"
"ramp-LakeWoods-roam-yes","atv-12--4.7","7.780","6.215","3.770","-3.534","2.445","12.134","11.285","4.713","-633.109","11.408","-74.261","89.164","1.000","0.000","0.500","1","0.000","0.945","10.085","1.074","Takeoff - 40m x 6m, 6.2m rise:(-0.925, 0.379, -0.017) separation=0.0152 impulse=650.575;Takeoff - 40m x 6m, 6.2m rise:(-0.925, 0.379, -0.017) separation=0.0736 impulse=650.575;Takeoff - 40m x 6m, 6.2m rise:(-0.925, 0.379, -0.017) separation=0.0492 impulse=650.575;Takeoff - 40m x 6m, 6.2m rise:(-0.922, 0.368, -0.119) separation=0.0464 impulse=650.575;Takeoff - 40m x 6m, 6.2m rise:(-0.922, 0.368, -0.119) separation=0.2308 impulse=650.575;Takeoff - 40m x 6m, 6.2m rise:(-0.922, 0.368, -0.119) separation=0.2262 impulse=650.575;Takeoff - 40m x 6m, 6.2m rise:(-0.604, -0.223, 0.765) separation=0.0619 impulse=650.575;Takeoff - 40m x 6m, 6.2m rise:(-0.604, -0.223, 0.765) separation=0.0812 impulse=650.575;Takeoff - 40m x 6m, 6.2m rise:(-0.726, -0.241, -0.644) separation=0.2450 impulse=650.575;"
"ramp-LakeWoods-roam-yes","atv-24--4.7","5.400","21.120","19.600","23.373","1.5199999999999996","23.874","20.352","23.374","-632.159","8.116","-108.363","123.276","1.000","0.000","0.500","4","0.000","1.000","45.000","22.531","Takeoff - 40m x 6m, 6.2m rise:(-0.009, 1.000, -0.011) separation=0.0843 impulse=2488.930;Takeoff - 40m x 6m, 6.2m rise:(-0.009, 1.000, -0.011) separation=0.0264 impulse=2488.930;Takeoff - 40m x 6m, 6.2m rise:(-0.009, 1.000, -0.011) separation=0.0534 impulse=2488.930;Takeoff - 40m x 6m, 6.2m rise:(-0.009, 1.000, -0.011) separation=0.0443 impulse=2488.930;Takeoff - 40m x 6m, 6.2m rise:(-0.009, 1.000, -0.011) separation=0.0282 impulse=2488.930;Takeoff - 40m x 6m, 6.2m rise:(-0.009, 1.000, -0.011) separation=0.0300 impulse=2488.930;Ground_80_320:(-0.006, 1.000, -0.004) separation=0.1293 impulse=0.000;Ground_80_320:(-0.006, 1.000, -0.004) separation=0.0479 impulse=0.000;Ground_80_320:(-0.006, 1.000, -0.004) separation=0.0925 impulse=0.000;Ground_80_320:(-0.006, 1.000, -0.004) separation=0.0732 impulse=0.000;Ground_80_320:(-0.006, 1.000, -0.004) separation=0.0494 impulse=0.000;Ground_80_320:(-0.006, 1.000, -0.004) separation=0.0566 impulse=0.000;"
"ramp-LakeWoods-roam-yes","atv-36--4.7","4.580","-26.285","-27.620","-27.620","1.3350000000000009","33.554","32.193","32.193","-635.394","8.096","-137.415","152.271","1.000","0.000","0.500","2","0.000","0.982","22.500","4.223","Ground_80_240:(-0.059, 0.998, -0.004) separation=0.3233 impulse=602.282;Ground_80_240:(-0.059, 0.998, -0.004) separation=0.5955 impulse=602.282;Ground_80_240:(-0.059, 0.998, -0.004) separation=0.1567 impulse=602.282;Ground_80_240:(-0.059, 0.998, -0.004) separation=0.2148 impulse=602.282;Ground_80_240:(-0.059, 0.998, -0.004) separation=0.1618 impulse=602.282;Ground_80_240:(-0.059, 0.998, -0.004) separation=0.2536 impulse=602.282;"
"ramp-LakeWoods-roam-yes","atv-36-1.7","4.560","-26.511","-27.707","-27.707","1.1960000000000015","33.650","32.232","32.232","-619.606","8.208","-136.995","152.112","1.000","0.000","0.500","2","0.000","0.985","22.500","4.244","Ground_80_240:(0.006, 1.000, -0.003) separation=0.7169 impulse=597.339;Ground_80_240:(0.006, 1.000, -0.003) separation=0.2013 impulse=597.339;Ground_80_240:(0.006, 1.000, -0.003) separation=0.1265 impulse=597.339;Ground_80_240:(0.006, 1.000, -0.003) separation=0.6354 impulse=597.339;Ground_80_240:(0.006, 1.000, -0.003) separation=0.1366 impulse=597.339;Ground_80_240:(0.006, 1.000, -0.003) separation=0.2397 impulse=597.339;"
"ramp-LakeWoods-roam-yes","moto-24-1.7","5.340","-16.276","-17.716","-4.493","1.4400000000000013","23.760","22.787","4.513","-624.061","8.524","-104.813","119.861","1.000","0.000","-0.500","1","0.000","0.957","11.250","0.956","Ground_80_320:(0.000, 1.000, -0.004) separation=0.4899 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.5259 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2845 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.3707 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.3600 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.5070 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.069, 0.997, -0.041) separation=0.3561 impulse=494.413;Takeoff - 40m x 6m, 6.2m rise:(0.069, 0.997, -0.041) separation=0.4912 impulse=494.413;Takeoff - 40m x 6m, 6.2m rise:(0.069, 0.997, -0.041) separation=0.5400 impulse=494.413;Takeoff - 40m x 6m, 6.2m rise:(0.069, 0.997, -0.041) separation=0.1080 impulse=494.413;Takeoff - 40m x 6m, 6.2m rise:(0.069, 0.997, -0.041) separation=0.1594 impulse=494.413;Takeoff - 40m x 6m, 6.2m rise:(0.069, 0.997, -0.041) separation=0.1642 impulse=494.413;Takeoff - 40m x 6m, 6.2m rise:(0.001, 0.999, -0.052) separation=0.1540 impulse=494.413;Takeoff - 40m x 6m, 6.2m rise:(0.001, 0.999, -0.052) separation=0.1540 impulse=494.413;"
"ramp-LakeWoods-roam-yes","moto-36--4.7","2.760","14.936","13.930","-14.902","1.0060000000000002","32.440","32.407","31.973","-632.775","15.584","-80.929","95.835","1.000","0.000","0.500","0","0.000","0.219","0.000","1.855",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","2.780","13.930","12.903","-16.015","1.0269999999999992","32.407","32.375","31.971","-632.782","15.645","-81.579","96.485","1.000","0.000","0.500","0","0.000","0.222","0.000","1.822",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","2.800","12.903","11.856","-17.107","1.0470000000000006","32.375","32.345","31.971","-632.787","15.702","-82.228","97.135","1.000","0.000","0.500","0","0.000","0.226","0.000","1.788",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","2.820","11.856","10.791","-18.176","1.0649999999999995","32.345","32.315","31.971","-632.793","15.755","-82.877","97.783","1.000","0.000","0.500","0","0.000","0.231","0.000","1.755",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","2.840","10.791","9.706","-19.220","1.0850000000000009","32.315","32.287","31.973","-632.799","15.805","-83.526","98.432","1.000","0.000","0.500","0","0.000","0.237","0.000","1.722",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","2.860","9.706","8.605","-20.236","1.100999999999999","32.287","32.260","31.976","-632.804","15.852","-84.173","99.079","1.000","0.000","0.500","0","0.000","0.243","0.000","1.689",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","2.880","8.605","7.488","-21.223","1.117","32.260","32.234","31.981","-632.810","15.894","-84.821","99.726","1.000","0.000","0.500","0","0.000","0.251","0.000","1.657",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","2.900","7.488","6.355","-22.178","1.133","32.234","32.210","31.986","-632.815","15.933","-85.467","100.373","1.000","0.000","0.500","0","0.000","0.259","0.000","1.625",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","2.920","6.355","5.208","-23.100","1.1470000000000002","32.210","32.186","31.993","-632.820","15.968","-86.113","101.019","1.000","0.000","0.500","0","0.000","0.268","0.000","1.593",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","2.940","5.208","4.049","-23.987","1.1589999999999998","32.186","32.164","32.001","-632.825","15.999","-86.759","101.664","1.000","0.000","0.500","0","0.000","0.278","0.000","1.561",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","2.960","4.049","2.879","-24.836","1.1700000000000004","32.164","32.143","32.010","-632.830","16.027","-87.404","102.309","1.000","0.000","0.500","0","0.000","0.289","0.000","1.529",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","2.980","2.879","1.699","-25.646","1.18","32.143","32.123","32.020","-632.835","16.051","-88.048","102.953","1.000","0.000","0.500","0","0.000","0.300","0.000","1.498",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.000","1.699","0.510","-26.416","1.189","32.123","32.105","32.031","-632.839","16.071","-88.692","103.597","1.000","0.000","0.500","0","0.000","0.312","0.000","1.467",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.020","0.510","-0.685","-27.143","1.195","32.105","32.088","32.044","-632.844","16.088","-89.335","104.240","1.000","0.000","0.500","0","0.000","0.325","0.000","1.436",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.040","-0.685","-1.886","-27.827","1.2009999999999998","32.088","32.071","32.057","-632.849","16.100","-89.977","104.882","1.000","0.000","0.500","0","0.000","0.338","0.000","1.406",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.060","-1.886","-3.090","-28.466","1.204","32.071","32.056","32.072","-632.854","16.109","-90.619","105.524","1.000","0.000","0.500","0","0.000","0.352","0.000","1.375",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.080","-3.090","-4.296","-29.059","1.2060000000000004","32.056","32.043","32.088","-632.858","16.114","-91.260","106.165","1.000","0.000","0.500","0","0.000","0.366","0.000","1.345",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.100","-4.296","-5.501","-29.605","1.205","32.043","32.030","32.106","-632.863","16.116","-91.901","106.805","1.000","0.000","0.500","0","0.000","0.381","0.000","1.315",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.120","-5.501","-6.705","-30.102","1.2039999999999997","32.030","32.019","32.124","-632.867","16.113","-92.541","107.445","1.000","0.000","0.500","0","0.000","0.396","0.000","1.285",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.140","-6.705","-7.905","-30.551","1.2000000000000002","32.019","32.009","32.144","-632.872","16.107","-93.180","108.084","1.000","0.000","0.500","0","0.000","0.411","0.000","1.256",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.160","-7.905","-9.098","-30.950","1.1930000000000005","32.009","32.000","32.164","-632.877","16.097","-93.819","108.722","1.000","0.000","0.500","0","0.000","0.427","0.000","1.226",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.180","-9.098","-10.283","-31.300","1.1849999999999987","32.000","31.992","32.186","-632.882","16.083","-94.457","109.360","1.000","0.000","0.500","0","0.000","0.443","0.000","1.197",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.200","-10.283","-11.459","-31.599","1.1760000000000002","31.992","31.985","32.209","-632.887","16.065","-95.094","109.998","1.000","0.000","0.500","0","0.000","0.459","0.000","1.168",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.220","-11.459","-12.622","-31.847","1.1630000000000003","31.985","31.980","32.233","-632.891","16.043","-95.731","110.634","1.000","0.000","0.500","0","0.000","0.476","0.000","1.139",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.240","-12.622","-13.770","-32.045","1.1479999999999997","31.980","31.976","32.259","-632.896","16.018","-96.367","111.270","1.000","0.000","0.500","0","0.000","0.493","0.000","1.110",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.260","-13.770","-14.902","-32.192","1.1319999999999997","31.976","31.973","32.285","-632.902","15.988","-97.003","111.906","1.000","0.000","0.500","0","0.000","0.509","0.000","1.082",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.280","-14.902","-16.015","-32.289","1.1130000000000013","31.973","31.971","32.313","-632.907","15.955","-97.638","112.540","1.000","0.000","0.500","0","0.000","0.526","0.000","1.053",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.300","-16.015","-17.107","-32.336","1.0919999999999987","31.971","31.971","32.341","-632.912","15.918","-98.272","113.174","1.000","0.000","0.500","0","0.000","0.543","0.000","1.026",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.320","-17.107","-18.176","-32.334","1.068999999999999","31.971","31.971","32.371","-632.918","15.877","-98.906","113.808","1.000","0.000","0.500","0","0.000","0.560","0.000","0.998",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.340","-18.176","-19.220","-32.284","1.0440000000000005","31.971","31.973","32.402","-632.924","15.832","-99.539","114.441","1.000","0.000","0.500","0","0.000","0.577","0.000","0.972",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","3.360","-19.220","-20.236","-32.185","1.0160000000000018","31.973","31.976","32.434","-632.929","15.783","-100.171","115.073","1.000","0.000","0.500","0","0.000","0.594","0.000","0.945",""
"ramp-LakeWoods-roam-yes","moto-36--4.7","4.360","-19.114","-20.531","-16.807","1.416999999999998","33.499","32.432","23.504","-633.562","8.319","-131.385","146.272","1.000","0.000","-0.500","1","0.000","0.927","11.250","1.112","Ground_80_240:(-0.047, 0.999, -0.004) separation=0.3448 impulse=666.780;Ground_80_240:(-0.047, 0.999, -0.004) separation=0.6533 impulse=666.780;Ground_80_240:(-0.047, 0.999, -0.004) separation=0.0605 impulse=666.780;Ground_80_240:(-0.047, 0.999, -0.004) separation=0.5536 impulse=666.780;Ground_80_240:(-0.047, 0.999, -0.004) separation=0.0760 impulse=666.780;Ground_80_240:(-0.047, 0.999, -0.004) separation=0.0768 impulse=666.780;"
"ramp-StreetLoopGreybox-race-no","atv-24-1.7","5.099","21.560","20.471","22.995","1.0889999999999986","22.094","21.230","23.001","-621.960","8.948","-36.125","113.784","0.741","0.000","0.443","1","0.000","0.734","0.000","2.790","Ground_80_320:(0.011, 1.000, -0.004) separation=0.6240 impulse=666.462;Ground_80_320:(0.011, 1.000, -0.004) separation=0.2086 impulse=666.462;Ground_80_320:(0.011, 1.000, -0.004) separation=0.2357 impulse=666.462;Ground_80_320:(0.011, 1.000, -0.004) separation=0.1518 impulse=666.462;Ground_80_320:(0.011, 1.000, -0.004) separation=0.0256 impulse=666.462;Ground_80_320:(0.011, 1.000, -0.004) separation=0.2652 impulse=666.462;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0567 impulse=666.462;"
"ramp-StreetLoopGreybox-race-no","atv-36--4.7","2.151","32.268","30.890","5.312","1.3780000000000001","34.172","34.066","29.973","-632.291","13.220","-74.048","76.037","1.000","0.000","-0.500","0","0.000","0.129","0.000","5.987","Takeoff - 40m x 6m, 6.2m rise:(-0.929, 0.351, -0.117) separation=0.5613 impulse=99.387;Takeoff - 40m x 6m, 6.2m rise:(-0.929, 0.351, -0.117) separation=0.6301 impulse=99.387;Takeoff - 40m x 6m, 6.2m rise:(-0.929, 0.351, -0.117) separation=0.6448 impulse=99.387;Takeoff - 40m x 6m, 6.2m rise:(-0.929, 0.351, -0.117) separation=0.5838 impulse=99.387;Takeoff - 40m x 6m, 6.2m rise:(0.005, 0.961, -0.277) separation=-0.6826 impulse=99.387;Takeoff - 40m x 6m, 6.2m rise:(-0.968, 0.251, 0.033) separation=0.7420 impulse=99.387;Takeoff - 40m x 6m, 6.2m rise:(-0.968, 0.251, 0.033) separation=0.7612 impulse=99.387;Takeoff - 40m x 6m, 6.2m rise:(-0.968, 0.251, 0.033) separation=0.5866 impulse=99.387;Takeoff - 40m x 6m, 6.2m rise:(-0.968, 0.251, 0.033) separation=0.5860 impulse=99.387;Takeoff - 40m x 6m, 6.2m rise:(-0.968, 0.251, 0.033) separation=0.5860 impulse=99.387;Takeoff - 40m x 6m, 6.2m rise:(-0.917, 0.398, -0.017) separation=0.7736 impulse=99.387;Takeoff - 40m x 6m, 6.2m rise:(-0.917, 0.398, -0.017) separation=0.7429 impulse=99.387;"
"ramp-StreetLoopGreybox-race-no","atv-36--4.7","2.171","30.890","29.085","4.383","1.8049999999999997","34.066","34.001","29.935","-632.316","13.355","-73.379","76.706","1.000","0.000","-0.500","0","0.000","0.017","0.000","6.531","Takeoff - 40m x 6m, 6.2m rise:(-0.932, 0.343, -0.116) separation=0.5339 impulse=24.380;Takeoff - 40m x 6m, 6.2m rise:(-0.932, 0.343, -0.116) separation=0.6181 impulse=24.380;Takeoff - 40m x 6m, 6.2m rise:(-0.932, 0.343, -0.116) separation=0.6429 impulse=24.380;Takeoff - 40m x 6m, 6.2m rise:(-0.932, 0.343, -0.116) separation=0.5507 impulse=24.380;Takeoff - 40m x 6m, 6.2m rise:(0.005, 0.960, -0.281) separation=-0.8280 impulse=24.380;Takeoff - 40m x 6m, 6.2m rise:(-0.988, 0.129, 0.080) separation=0.8233 impulse=24.380;Takeoff - 40m x 6m, 6.2m rise:(-0.988, 0.129, 0.080) separation=0.7797 impulse=24.380;Takeoff - 40m x 6m, 6.2m rise:(-0.988, 0.129, 0.080) separation=0.5979 impulse=24.380;Takeoff - 40m x 6m, 6.2m rise:(-0.988, 0.129, 0.080) separation=0.5698 impulse=24.380;Takeoff - 40m x 6m, 6.2m rise:(-0.988, 0.129, 0.080) separation=0.5716 impulse=24.380;Takeoff - 40m x 6m, 6.2m rise:(-0.921, 0.388, -0.017) separation=0.8287 impulse=24.380;Takeoff - 40m x 6m, 6.2m rise:(-0.921, 0.388, -0.017) separation=0.8048 impulse=24.380;"
"ramp-StreetLoopGreybox-race-no","atv-36--4.7","2.191","29.085","26.899","3.466","2.186","34.001","33.936","29.897","-632.336","13.490","-72.707","77.378","1.000","0.000","-0.500","0","0.000","-0.083","0.000","6.507","Takeoff - 40m x 6m, 6.2m rise:(-0.929, 0.351, -0.117) separation=0.5236 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.929, 0.351, -0.117) separation=0.5844 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.929, 0.351, -0.117) separation=0.7199 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.929, 0.351, -0.117) separation=0.4415 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.929, 0.351, -0.117) separation=0.4509 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.929, 0.351, -0.117) separation=0.4896 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(0.005, 0.959, -0.284) separation=-0.9735 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.990, 0.017, 0.142) separation=0.5896 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.990, 0.017, 0.142) separation=0.7949 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.990, 0.017, 0.142) separation=0.5042 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.990, 0.017, 0.142) separation=0.5157 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.990, 0.017, 0.142) separation=0.5340 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.936, 0.352, -0.017) separation=0.5256 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.936, 0.352, -0.017) separation=0.5981 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.936, 0.352, -0.017) separation=0.5888 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.936, 0.352, -0.017) separation=0.5438 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.936, 0.352, -0.017) separation=0.5075 impulse=25.939;Takeoff - 40m x 6m, 6.2m rise:(-0.936, 0.352, -0.017) separation=0.5126 impulse=25.939;"
