time,scope,body,paint,revision,x,z,recycles,recoveries
103.04,local,Van,7,1,-144.11,-584.71,0,0
103.04,highway,Pickup,8,3,-474.86,538.94,2,0
103.04,extension,Pickup,2,3,-730.51,-553.02,0,0
103.04,extension,Wagon / SUV,6,3,-846.66,-547.02,0,0
103.04,highway,Van,2,2,-626.09,454.57,2,0
103.04,highway,Sedan,5,2,113.41,547.21,3,0
103.04,highway,Pickup,7,3,-296.13,528.63,3,0
103.04,extension,Wagon / SUV,3,3,-731.52,541.93,0,0
103.04,extension,Wagon / SUV,8,3,-900.51,-553.02,0,0
103.04,extension,Pickup,5,3,506.68,-669.87,0,0
103.04,extension,Wagon / SUV,6,4,-901.52,541.93,0,0
103.04,highway,Wagon / SUV,3,3,241.32,553.53,2,0
103.04,highway,Sedan,0,3,302.93,557.53,2,0
103.04,highway,Van,2,3,-595.38,539.82,2,0
103.04,highway,Pickup,6,3,70.16,533.68,2,0
103.04,highway,Sedan,8,2,-583.34,535.68,3,0
103.04,highway,Sedan,0,3,61.55,544.88,3,0
103.04,highway,Wagon / SUV,2,3,-507.19,544.51,2,0
103.04,highway,Sedan,0,3,207.92,552.58,2,0
103.04,highway,Sedan,3,3,-609.51,526.98,2,0
103.04,extension,Wagon / SUV,1,4,500.68,-616.02,0,0
103.04,extension,Sedan,3,4,-955.37,535.93,0,0
103.04,extension,Van,2,5,611.41,558.39,0,0
103.04,highway,Van,6,2,224.44,561.92,3,0
103.04,extension,Sedan,1,3,-785.37,535.93,0,0
103.04,highway,Wagon / SUV,5,2,-474.89,534.73,3,0
103.04,extension,Sedan,0,5,441.41,558.39,0,0
103.04,local,Van,6,1,89.32,-281.99,0,0
103.04,highway,Sedan,5,3,-415.97,528.71,3,0
103.04,extension,Pickup,4,5,665.26,564.39,0,0
103.04,extension,Sedan,6,5,495.26,564.39,0,0
103.04,extension,Wagon / SUV,5,3,500.68,-786.02,0,0
103.04,extension,Sedan,7,3,506.68,-839.87,0,0
103.04,local,Wagon / SUV,8,1,295.91,564.88,0,0
103.54,extension,Sedan,5,3,-684.17,-547.02,0,0
103.54,local,Wagon / SUV,0,1,55.42,533.30,0,0
103.54,local,Van,7,1,-135.73,-584.42,0,0
103.54,highway,Pickup,8,3,-489.20,539.47,2,0
103.54,extension,Pickup,2,3,-723.01,-553.02,0,0
103.54,extension,Wagon / SUV,6,3,-854.17,-547.02,0,0
103.54,highway,Van,2,2,-627.98,446.38,2,0
103.54,highway,Sedan,5,2,99.09,546.32,3,0
103.54,highway,Pickup,7,3,-282.14,528.29,3,0
103.54,extension,Wagon / SUV,3,3,-739.03,541.93,0,0
103.54,extension,Wagon / SUV,8,3,-893.01,-553.02,0,0
103.54,extension,Pickup,5,3,506.68,-662.36,0,0
103.54,extension,Wagon / SUV,6,4,-909.03,541.93,0,0
103.54,highway,Wagon / SUV,3,3,251.70,555.22,2,0
103.54,highway,Sedan,0,3,306.66,557.11,2,0
103.54,highway,Van,2,3,-599.77,537.88,2,0
103.54,highway,Pickup,6,3,82.55,536.75,2,0
103.54,highway,Sedan,8,2,-571.64,537.19,3,0
103.54,highway,Sedan,0,3,49.48,541.18,3,0
103.54,highway,Wagon / SUV,2,3,-520.79,545.39,2,0
103.54,highway,Sedan,0,3,221.67,554.69,2,0
103.54,highway,Sedan,3,3,-610.96,519.12,2,0
103.54,extension,Wagon / SUV,1,4,500.68,-623.53,0,0
103.54,extension,Sedan,3,4,-947.86,535.93,0,0
103.54,extension,Van,2,5,618.92,558.39,0,0
103.54,highway,Van,6,2,211.57,560.72,3,0
103.54,extension,Sedan,1,3,-777.86,535.93,0,0
103.54,highway,Wagon / SUV,5,2,-460.91,534.31,3,0
103.54,extension,Sedan,0,5,448.92,558.39,0,0
103.54,local,Van,6,1,81.79,-281.13,0,0
103.54,highway,Sedan,5,3,-402.71,528.21,3,0
103.54,extension,Pickup,4,5,657.75,564.39,0,0
103.54,extension,Sedan,6,5,487.75,564.39,0,0
103.54,extension,Wagon / SUV,5,3,500.68,-793.53,0,0
103.54,extension,Sedan,7,3,506.68,-832.36,0,0
103.54,local,Wagon / SUV,8,1,287.95,564.94,0,0
104.04,extension,Sedan,5,3,-691.73,-547.02,0,0
104.04,local,Wagon / SUV,0,1,66.25,536.72,0,0
104.04,local,Van,7,1,-127.29,-584.09,0,0
104.04,highway,Pickup,8,3,-503.62,540.19,2,0
104.04,extension,Pickup,2,3,-715.45,-553.02,0,0
104.04,extension,Wagon / SUV,6,3,-861.73,-547.02,0,0
104.04,highway,Van,2,2,-629.62,438.10,2,0
104.04,highway,Sedan,5,2,85.36,545.13,3,0
104.04,highway,Pickup,7,3,-268.07,528.00,3,0
104.04,extension,Wagon / SUV,3,3,-746.59,541.93,0,0
104.04,extension,Wagon / SUV,8,3,-885.45,-553.02,0,0
104.04,extension,Pickup,5,3,506.68,-654.81,0,0
104.04,extension,Wagon / SUV,6,4,-916.59,541.93,0,0
104.04,highway,Wagon / SUV,3,3,261.00,556.73,2,0
104.04,highway,Sedan,0,3,310.78,556.48,2,0
104.04,highway,Van,2,3,-603.66,535.02,2,0
104.04,highway,Pickup,6,3,95.68,538.53,2,0
104.04,highway,Sedan,8,2,-559.05,536.99,3,0
104.04,highway,Sedan,0,3,38.37,537.99,3,0
104.04,highway,Wagon / SUV,2,3,-534.48,546.31,2,0
104.04,highway,Sedan,0,3,234.13,556.49,2,0
104.04,highway,Sedan,3,3,-611.43,511.09,2,0
104.04,extension,Wagon / SUV,1,4,500.68,-631.09,0,0
104.04,extension,Sedan,3,4,-940.31,535.93,0,0
104.04,extension,Van,2,5,626.48,558.39,0,0
104.04,highway,Van,6,2,198.07,559.35,3,0
104.04,extension,Sedan,1,3,-770.31,535.93,0,0
104.04,highway,Wagon / SUV,5,2,-446.84,533.90,3,0
104.04,extension,Sedan,0,5,456.48,558.39,0,0
104.04,local,Van,6,1,74.10,-280.78,0,0
104.04,highway,Sedan,5,3,-389.37,527.69,3,0
104.04,extension,Pickup,4,5,650.20,564.39,0,0
104.04,extension,Sedan,6,5,480.20,564.39,0,0
104.04,extension,Wagon / SUV,5,3,500.68,-801.09,0,0
104.04,extension,Sedan,7,3,506.68,-824.81,0,0
104.04,local,Wagon / SUV,8,1,279.93,564.79,0,0
104.55,extension,Sedan,5,3,-699.29,-547.02,0,0
104.55,local,Wagon / SUV,0,1,76.96,539.71,0,0
104.55,local,Van,7,1,-118.85,-583.73,0,0
104.55,highway,Pickup,8,3,-518.04,541.09,2,0
104.55,extension,Pickup,2,3,-707.88,-553.02,0,0
104.55,extension,Wagon / SUV,6,3,-869.29,-547.02,0,0
104.55,highway,Van,2,2,-631.02,429.76,2,0
104.55,highway,Sedan,5,2,72.75,543.32,3,0
104.55,highway,Pickup,7,3,-253.97,527.76,3,0
104.55,extension,Wagon / SUV,3,3,-754.15,541.93,0,0
104.55,extension,Wagon / SUV,8,3,-877.88,-553.02,0,0
104.55,extension,Pickup,5,3,506.68,-647.24,0,0
104.55,extension,Wagon / SUV,6,4,-924.15,541.93,0,0
104.55,highway,Wagon / SUV,3,3,269.46,557.93,2,0
104.55,highway,Sedan,0,3,314.36,555.10,2,0
104.55,highway,Van,2,3,-606.77,531.07,2,0
104.55,highway,Pickup,6,3,109.00,539.33,2,0
104.55,highway,Sedan,8,2,-545.93,535.59,3,0
104.55,highway,Sedan,0,3,25.93,535.74,3,0
104.55,highway,Wagon / SUV,2,3,-548.17,547.16,2,0
104.55,highway,Sedan,0,3,242.14,557.51,2,0
104.55,highway,Sedan,3,3,-612.04,503.09,2,0
104.55,extension,Wagon / SUV,1,4,500.68,-638.65,0,0
104.55,extension,Sedan,3,4,-932.74,535.93,0,0
104.55,extension,Van,2,5,634.04,558.39,0,0
104.55,highway,Van,6,2,184.49,557.68,3,0
104.55,extension,Sedan,1,3,-762.74,535.93,0,0
104.55,highway,Wagon / SUV,5,2,-432.77,533.44,3,0
104.55,extension,Sedan,0,5,464.04,558.39,0,0
104.55,local,Van,6,1,66.31,-281.15,0,0
104.55,highway,Sedan,5,3,-376.02,527.19,3,0
104.55,extension,Pickup,4,5,642.63,564.39,0,0
104.55,extension,Sedan,6,5,472.63,564.39,0,0
104.55,extension,Wagon / SUV,5,3,500.68,-808.65,0,0
104.55,extension,Sedan,7,3,506.68,-817.24,0,0
104.55,local,Wagon / SUV,8,1,271.82,564.54,0,0
105.05,extension,Sedan,5,3,-706.80,-547.02,0,0
105.05,local,Wagon / SUV,0,1,89.49,541.94,0,0
105.05,local,Van,7,1,-110.48,-583.36,0,0
105.05,highway,Pickup,8,3,-532.35,542.06,2,0
105.05,extension,Pickup,2,3,-700.38,-553.02,0,0
105.05,extension,Wagon / SUV,6,3,-876.80,-547.02,0,0
105.05,highway,Van,2,2,-632.19,421.46,2,0
105.05,highway,Sedan,5,2,60.54,540.37,3,0
105.05,highway,Pickup,7,3,-239.99,527.58,3,0
105.05,extension,Wagon / SUV,3,3,-761.65,541.93,0,0
105.05,extension,Wagon / SUV,8,3,-870.38,-553.02,0,0
105.05,extension,Pickup,5,3,506.68,-639.74,0,0
105.05,extension,Wagon / SUV,6,4,-931.65,541.93,0,0
105.05,highway,Wagon / SUV,3,3,277.35,558.72,2,0
105.05,highway,Sedan,0,3,317.92,551.73,2,0
105.05,highway,Van,2,3,-609.22,525.34,2,0
105.05,highway,Pickup,6,3,122.25,539.80,2,0
105.05,highway,Sedan,8,2,-532.78,534.08,3,0
105.05,highway,Sedan,0,3,12.55,534.78,3,0
105.05,highway,Wagon / SUV,2,3,-560.77,547.66,2,0
105.05,highway,Sedan,0,3,248.58,558.20,2,0
105.05,highway,Sedan,3,3,-613.46,495.24,2,0
105.05,extension,Wagon / SUV,1,4,500.68,-646.15,0,0
105.05,extension,Sedan,3,4,-925.24,535.93,0,0
105.05,extension,Van,2,5,641.55,558.39,0,0
105.05,highway,Van,6,2,171.00,555.91,3,0
105.05,extension,Sedan,1,3,-755.24,535.93,0,0
105.05,highway,Wagon / SUV,5,2,-418.80,532.93,3,0
105.05,extension,Sedan,0,5,471.55,558.39,0,0
105.05,local,Van,6,1,58.64,-282.34,0,0
105.05,highway,Sedan,5,3,-362.77,526.70,3,0
105.05,extension,Pickup,4,5,635.13,564.39,0,0
105.05,extension,Sedan,6,5,465.13,564.39,0,0
105.05,extension,Wagon / SUV,5,3,500.68,-816.15,0,0
105.05,extension,Sedan,7,3,506.68,-809.74,0,0
105.05,local,Wagon / SUV,8,1,263.48,564.22,0,0
105.55,extension,Sedan,5,3,-714.31,-547.02,0,0
105.55,local,Wagon / SUV,0,1,103.15,543.14,0,0
105.55,local,Van,7,1,-102.09,-583.02,0,0
105.55,highway,Pickup,8,3,-546.57,542.94,2,0
105.55,extension,Pickup,2,3,-692.87,-553.02,0,0
105.55,extension,Wagon / SUV,6,3,-884.31,-547.02,0,0
105.55,highway,Van,2,2,-633.16,413.12,2,0
105.55,highway,Sedan,5,2,48.64,536.66,3,0
105.55,highway,Pickup,7,3,-225.99,527.42,3,0
105.55,extension,Wagon / SUV,3,3,-769.17,541.93,0,0
105.55,extension,Wagon / SUV,8,3,-862.87,-553.02,0,0
105.55,extension,Pickup,5,3,506.68,-632.23,0,0
105.55,extension,Wagon / SUV,6,4,-939.17,541.93,0,0
105.55,highway,Wagon / SUV,3,3,285.11,559.04,2,0
105.55,highway,Sedan,0,3,-577.98,539.08,3,0
105.55,highway,Van,2,3,-610.66,517.53,2,0
105.55,highway,Pickup,6,3,135.51,540.38,2,0
105.55,highway,Sedan,8,2,-519.56,532.90,3,0
105.55,highway,Sedan,0,3,-1.05,534.67,3,0
105.55,highway,Wagon / SUV,2,3,-571.71,547.63,2,0
105.55,highway,Sedan,0,3,254.77,558.72,2,0
105.55,highway,Sedan,3,3,-615.64,487.57,2,0
105.55,extension,Wagon / SUV,1,4,500.68,-653.67,0,0
105.55,extension,Sedan,3,4,-917.73,535.93,0,0
105.55,extension,Van,2,5,649.06,558.39,0,0
105.55,highway,Van,6,2,157.47,554.32,3,0
105.55,extension,Sedan,1,3,-747.73,535.93,0,0
105.55,highway,Wagon / SUV,5,2,-404.83,532.39,3,0
105.55,extension,Sedan,0,5,479.06,558.39,0,0
105.55,local,Van,6,1,51.28,-284.44,0,0
105.55,highway,Sedan,5,3,-349.51,526.22,3,0
105.55,extension,Pickup,4,5,627.62,564.39,0,0
105.55,extension,Sedan,6,5,457.62,564.39,0,0
105.55,extension,Wagon / SUV,5,3,500.68,-823.67,0,0
105.55,extension,Sedan,7,3,506.68,-802.23,0,0
105.55,local,Wagon / SUV,8,1,254.51,563.82,0,0
106.05,extension,Sedan,5,3,-721.81,-547.02,0,0
106.05,local,Wagon / SUV,0,1,117.07,543.74,0,0
106.05,local,Van,7,1,-93.71,-582.74,0,0
106.05,highway,Pickup,8,3,-559.42,543.47,2,0
106.05,extension,Pickup,2,3,-685.37,-553.02,0,0
106.05,extension,Wagon / SUV,6,3,-891.81,-547.02,0,0
106.05,highway,Van,2,2,-633.93,404.76,2,0
106.05,highway,Sedan,5,2,36.66,533.41,3,0
106.05,highway,Pickup,7,3,-212.00,527.30,3,0
106.05,extension,Wagon / SUV,3,3,-776.67,541.93,0,0
106.05,extension,Wagon / SUV,8,3,-855.37,-553.02,0,0
106.05,extension,Pickup,5,3,506.68,-624.72,0,0
106.05,extension,Wagon / SUV,6,4,-946.67,541.93,0,0
106.05,highway,Wagon / SUV,3,3,292.72,558.79,2,0
106.05,highway,Sedan,0,3,-567.50,539.91,3,0
106.05,highway,Van,2,3,-611.34,509.16,2,0
106.05,highway,Pickup,6,3,148.76,541.20,2,0
106.05,highway,Sedan,8,2,-506.31,532.04,3,0
106.05,highway,Sedan,0,3,-14.67,534.83,3,0
106.05,highway,Wagon / SUV,2,3,-580.62,546.93,2,0
106.05,highway,Sedan,0,3,262.57,559.21,2,0
106.05,highway,Sedan,3,3,-618.20,480.03,2,0
106.05,extension,Wagon / SUV,1,4,500.68,-661.17,0,0
106.05,extension,Sedan,3,4,-910.22,535.93,0,0
106.05,extension,Van,2,5,656.56,558.39,0,0
106.05,highway,Van,6,2,143.91,553.11,3,0
106.05,extension,Sedan,1,3,-740.22,535.93,0,0
106.05,highway,Wagon / SUV,5,2,-390.86,531.86,3,0
106.05,extension,Sedan,0,5,486.56,558.39,0,0
106.05,local,Van,6,1,44.42,-287.53,0,0
106.05,highway,Sedan,5,3,-336.26,525.76,3,0
106.05,extension,Pickup,4,5,620.11,564.39,0,0
106.05,extension,Sedan,6,5,450.11,564.39,0,0
106.05,extension,Wagon / SUV,5,3,500.68,-831.17,0,0
106.05,extension,Sedan,7,3,506.68,-794.72,0,0
106.05,local,Wagon / SUV,8,1,244.65,563.30,0,0
106.55,extension,Sedan,5,3,-729.33,-547.02,0,0
106.55,local,Wagon / SUV,0,1,131.06,544.29,0,0
106.55,local,Van,7,1,-85.30,-582.49,0,0
106.55,highway,Pickup,8,3,-570.61,543.49,2,0
106.55,extension,Pickup,2,3,-677.85,-553.02,0,0
106.55,extension,Wagon / SUV,6,3,-899.33,-547.02,0,0
106.55,highway,Van,2,2,-634.52,396.37,2,0
106.55,highway,Sedan,5,2,23.42,531.35,3,0
106.55,highway,Pickup,7,3,-197.98,527.21,3,0
106.55,extension,Wagon / SUV,3,3,-784.19,541.93,0,0
106.55,extension,Wagon / SUV,8,3,-847.85,-553.02,0,0
106.55,extension,Pickup,5,3,506.68,-617.20,0,0
106.55,extension,Wagon / SUV,6,4,-954.19,541.93,0,0
106.55,highway,Wagon / SUV,3,3,298.55,558.21,2,0
106.55,highway,Sedan,0,3,-555.40,539.74,3,0
106.55,highway,Van,2,3,-612.35,500.80,2,0
106.55,highway,Pickup,6,3,162.01,542.32,2,0
106.55,highway,Sedan,8,2,-493.03,531.37,3,0
106.55,highway,Sedan,0,3,-28.33,534.99,3,0
106.55,highway,Wagon / SUV,2,3,-587.51,545.66,2,0
106.55,highway,Sedan,0,3,268.90,559.45,2,0
106.55,highway,Sedan,3,3,-620.81,472.49,2,0
106.55,extension,Wagon / SUV,1,4,500.68,-668.69,0,0
106.55,extension,Sedan,3,4,-902.70,535.93,0,0
106.55,extension,Van,2,5,664.08,558.39,0,0
106.55,highway,Van,6,2,130.29,552.22,3,0
106.55,extension,Sedan,1,3,-732.70,535.93,0,0
106.55,highway,Wagon / SUV,5,2,-376.87,531.32,3,0
106.55,extension,Sedan,0,5,494.08,558.39,0,0
106.55,local,Van,6,1,38.17,-291.66,0,0
106.55,highway,Sedan,5,3,-322.97,525.32,3,0
106.55,extension,Pickup,4,5,612.59,564.39,0,0
106.55,extension,Sedan,6,5,442.59,564.39,0,0
106.55,extension,Wagon / SUV,5,3,500.68,-838.69,0,0
106.55,extension,Sedan,7,3,506.68,-787.20,0,0
106.55,local,Wagon / SUV,8,1,233.66,562.62,0,0
107.05,extension,Sedan,5,3,-736.85,-547.02,0,0
107.05,local,Wagon / SUV,0,1,145.03,545.06,0,0
107.05,local,Van,7,1,-76.92,-582.19,0,0
107.05,highway,Pickup,8,3,-578.65,543.07,2,0
107.05,extension,Pickup,2,3,-670.33,-553.02,0,0
107.05,extension,Wagon / SUV,6,3,-906.85,-547.02,0,0
107.05,highway,Van,2,2,-634.97,387.99,2,0
107.05,highway,Sedan,5,2,9.28,530.59,3,0
107.05,highway,Pickup,7,3,-183.97,527.14,3,0
107.05,extension,Wagon / SUV,3,3,-791.70,541.93,0,0
107.05,extension,Wagon / SUV,8,3,-840.33,-553.02,0,0
107.05,extension,Pickup,5,3,506.68,-609.69,0,0
107.05,extension,Wagon / SUV,6,4,-961.70,541.93,0,0
107.05,highway,Wagon / SUV,3,3,303.19,557.65,2,0
107.05,highway,Sedan,0,3,-541.94,538.92,3,0
107.05,highway,Van,2,3,-614.19,492.58,2,0
107.05,highway,Pickup,6,3,175.22,543.78,2,0
107.05,highway,Sedan,8,2,-479.76,530.83,3,0
107.05,highway,Sedan,0,3,-41.97,535.08,3,0
107.05,highway,Wagon / SUV,2,3,-593.05,543.97,2,0
107.05,highway,Sedan,0,3,273.25,559.50,2,0
107.05,highway,Sedan,3,3,-623.24,464.89,2,0
107.05,extension,Wagon / SUV,1,4,500.68,-676.20,0,0
107.05,extension,Sedan,3,4,-895.19,535.93,0,0
107.05,extension,Van,2,5,671.59,558.39,0,0
107.05,highway,Van,6,2,116.67,551.49,3,0
107.05,extension,Sedan,1,3,-725.19,535.93,0,0
107.05,highway,Wagon / SUV,5,2,-362.89,530.80,3,0
107.05,extension,Sedan,0,5,501.59,558.39,0,0
107.05,local,Van,6,1,32.61,-296.78,0,0
107.05,highway,Sedan,5,3,-309.71,524.91,3,0
107.05,extension,Pickup,4,5,605.08,564.39,0,0
107.05,extension,Sedan,6,5,435.08,564.39,0,0
107.05,extension,Wagon / SUV,5,3,500.68,-846.20,0,0
107.05,extension,Sedan,7,3,506.68,-779.69,0,0
107.05,local,Wagon / SUV,8,1,221.52,561.73,0,0
107.55,extension,Sedan,5,3,-744.35,-547.02,0,0
107.55,local,Wagon / SUV,0,1,158.97,546.15,0,0
107.55,local,Van,7,1,-68.55,-581.75,0,0
107.55,highway,Pickup,8,3,-582.58,542.63,2,0
107.55,extension,Pickup,2,3,-662.83,-553.02,0,0
107.55,extension,Wagon / SUV,6,3,-914.35,-547.02,0,0
107.55,highway,Van,2,2,-635.30,379.61,2,0
107.55,highway,Sedan,5,2,-5.01,530.58,3,0
107.55,highway,Pickup,7,3,-169.98,527.09,3,0
107.55,extension,Wagon / SUV,3,3,-799.21,541.93,0,0
107.55,extension,Wagon / SUV,8,3,-832.83,-553.02,0,0
107.55,extension,Pickup,5,3,506.68,-602.19,0,0
107.55,extension,Wagon / SUV,6,4,-969.21,541.93,0,0
107.55,highway,Wagon / SUV,3,3,306.91,557.19,2,0
107.55,highway,Sedan,0,3,-528.10,537.86,3,0
107.55,highway,Van,2,3,-616.66,484.57,2,0
107.55,highway,Pickup,6,3,188.38,545.52,2,0
107.55,highway,Sedan,8,2,-466.50,530.40,3,0
107.55,highway,Sedan,0,3,-55.59,535.15,3,0
107.55,highway,Wagon / SUV,2,3,-597.50,541.98,2,0
107.55,highway,Sedan,0,3,276.87,559.47,2,0
107.55,highway,Sedan,3,3,-625.40,457.22,2,0
107.55,extension,Wagon / SUV,1,4,500.68,-683.71,0,0
107.55,extension,Sedan,3,4,-887.69,535.93,0,0
107.55,extension,Van,2,5,679.10,558.39,0,0
107.55,highway,Van,6,2,103.07,550.70,3,0
107.55,extension,Sedan,1,3,-717.69,535.93,0,0
107.55,highway,Wagon / SUV,5,2,-348.93,530.30,3,0
107.55,extension,Sedan,0,5,509.10,558.39,0,0
107.55,local,Van,6,1,27.75,-302.68,0,0
107.55,highway,Sedan,5,3,-296.45,524.54,3,0
107.55,extension,Pickup,4,5,597.58,564.39,0,0
107.55,extension,Sedan,6,5,427.58,564.39,0,0
107.55,extension,Wagon / SUV,5,3,500.68,-853.71,0,0
107.55,extension,Sedan,7,3,506.68,-772.19,0,0
107.55,local,Wagon / SUV,8,1,208.47,560.57,0,0
108.05,extension,Sedan,5,3,-751.85,-547.02,0,0
108.05,local,Wagon / SUV,0,1,172.89,547.61,0,0
108.05,local,Van,7,1,-60.19,-581.04,0,0
108.05,highway,Pickup,8,3,-585.62,542.18,2,0
108.05,extension,Wagon / SUV,0,4,-995.32,-553.02,0,0
108.05,extension,Wagon / SUV,6,3,-921.85,-547.02,0,0
108.05,highway,Van,2,2,250.40,562.96,3,0
108.05,highway,Sedan,5,2,-19.35,530.77,3,0
108.05,highway,Pickup,7,3,-155.99,527.06,3,0
108.05,extension,Wagon / SUV,3,3,-806.71,541.93,0,0
108.05,extension,Wagon / SUV,8,3,-825.32,-553.02,0,0
108.05,extension,Van,1,4,506.68,-934.68,0,0
108.05,extension,Wagon / SUV,6,4,-976.71,541.93,0,0
108.05,highway,Wagon / SUV,3,3,310.99,556.49,2,0
108.05,highway,Sedan,0,3,-514.17,536.81,3,0
108.05,highway,Van,2,3,-619.39,476.62,2,0
108.05,highway,Pickup,6,3,201.52,547.46,2,0
108.05,highway,Sedan,8,2,-453.25,530.00,3,0
108.05,highway,Sedan,0,3,-69.21,535.21,3,0
108.05,highway,Wagon / SUV,2,3,-601.61,539.30,2,0
108.05,highway,Sedan,0,3,281.83,559.35,2,0
108.05,highway,Sedan,3,3,-627.29,449.48,2,0
108.05,extension,Wagon / SUV,1,4,500.68,-691.21,0,0
108.05,extension,Sedan,3,4,-880.18,535.93,0,0
108.05,extension,Van,2,5,686.60,558.39,0,0
108.05,highway,Van,6,2,89.60,549.68,3,0
108.05,extension,Sedan,1,3,-1050.18,535.93,0,0
108.05,highway,Wagon / SUV,5,2,-334.96,529.82,3,0
108.05,extension,Sedan,0,5,516.60,558.39,0,0
108.05,local,Van,6,1,23.58,-309.17,0,0
108.05,highway,Sedan,5,3,-283.19,524.21,3,0
108.05,extension,Pickup,4,5,590.07,564.39,0,0
108.05,extension,Sedan,6,5,760.07,564.39,0,0
108.05,extension,Wagon / SUV,5,3,500.68,-861.21,0,0
108.05,extension,Sedan,7,3,506.68,-764.68,0,0
108.05,local,Wagon / SUV,8,1,195.04,559.09,0,0
108.55,extension,Sedan,5,3,-759.36,-547.02,0,0
108.55,local,Wagon / SUV,0,1,186.76,549.42,0,0
108.55,local,Van,7,1,-51.89,-579.89,0,0
108.55,highway,Pickup,8,3,-588.37,541.67,2,0
108.55,extension,Wagon / SUV,0,4,-987.82,-553.02,0,0
108.55,extension,Wagon / SUV,6,3,-929.36,-547.02,0,0
108.55,highway,Van,2,2,238.90,561.74,3,0
108.55,highway,Sedan,5,2,-33.68,530.92,3,0
108.55,highway,Pickup,7,3,-141.99,527.04,3,0
108.55,extension,Wagon / SUV,3,3,-814.22,541.93,0,0
108.55,extension,Wagon / SUV,8,3,-817.82,-553.02,0,0
108.55,extension,Van,1,4,506.68,-927.18,0,0
108.55,extension,Wagon / SUV,6,4,-984.22,541.93,0,0
108.55,highway,Wagon / SUV,3,3,314.53,555.01,2,0
108.55,highway,Sedan,0,3,-500.22,535.91,3,0
108.55,highway,Van,2,3,-622.05,468.67,2,0
108.55,highway,Pickup,6,3,214.64,549.48,2,0
108.55,highway,Sedan,8,2,-439.99,529.58,3,0
108.55,highway,Sedan,0,3,-82.83,535.25,3,0
108.55,highway,Wagon / SUV,2,3,-604.97,536.00,2,0
108.55,highway,Sedan,0,3,289.14,558.98,2,0
108.55,highway,Sedan,3,3,-628.93,441.69,2,0
108.55,extension,Wagon / SUV,1,4,500.68,-698.71,0,0
108.55,extension,Sedan,3,4,-872.68,535.93,0,0
108.55,extension,Van,2,5,694.11,558.39,0,0
108.55,highway,Van,6,2,76.91,548.18,3,0
108.55,extension,Sedan,1,3,-1042.68,535.93,0,0
108.55,highway,Wagon / SUV,5,2,-321.00,529.36,3,0
108.55,extension,Sedan,0,5,524.11,558.39,0,0
108.55,local,Van,6,1,20.05,-316.04,0,0
108.55,highway,Sedan,5,3,-269.93,523.93,3,0
108.55,extension,Pickup,4,5,582.57,564.39,0,0
108.55,extension,Sedan,6,5,752.57,564.39,0,0
108.55,extension,Wagon / SUV,5,3,500.68,-868.71,0,0
108.55,extension,Sedan,7,3,506.68,-757.18,0,0
108.55,local,Wagon / SUV,8,1,181.57,557.31,0,0
109.05,extension,Sedan,5,3,-766.86,-547.02,0,0
109.05,local,Wagon / SUV,0,1,200.61,551.46,0,0
109.05,local,Van,7,1,-43.69,-578.07,0,0
109.05,highway,Pickup,8,3,-591.56,540.96,2,0
109.05,extension,Wagon / SUV,0,4,-980.32,-553.02,0,0
109.05,extension,Wagon / SUV,6,3,-936.86,-547.02,0,0
109.05,highway,Van,2,2,226.73,560.07,3,0
109.05,highway,Sedan,5,2,-48.03,531.01,3,0
109.05,highway,Pickup,7,3,-128.00,527.04,3,0
109.05,extension,Wagon / SUV,3,3,-821.72,541.93,0,0
109.05,extension,Wagon / SUV,8,3,-810.32,-553.02,0,0
109.05,extension,Van,1,4,506.68,-919.67,0,0
109.05,extension,Wagon / SUV,6,4,-991.72,541.93,0,0
109.05,highway,Wagon / SUV,3,3,318.06,551.46,2,0
109.05,highway,Sedan,0,3,-486.25,535.18,3,0
109.05,highway,Van,2,3,-624.47,460.62,2,0
109.05,highway,Pickup,6,3,227.47,551.42,2,0
109.05,highway,Sedan,8,2,-426.74,529.12,3,0
109.05,highway,Sedan,0,3,-96.45,535.26,3,0
109.05,highway,Wagon / SUV,2,3,-607.65,531.82,2,0
109.05,highway,Sedan,0,3,295.89,558.37,2,0
109.05,highway,Sedan,3,3,-630.35,433.85,2,0
109.05,extension,Wagon / SUV,1,4,500.68,-706.22,0,0
109.05,extension,Sedan,3,4,-865.17,535.93,0,0
109.05,extension,Van,2,5,701.61,558.39,0,0
109.05,highway,Van,6,2,64.67,545.71,3,0
109.05,extension,Sedan,1,3,-1035.17,535.93,0,0
109.05,highway,Wagon / SUV,5,2,-307.03,528.94,3,0
109.05,extension,Sedan,0,5,531.61,558.39,0,0
109.05,local,Van,6,1,17.04,-323.12,0,0
109.05,highway,Sedan,5,3,-256.66,523.70,3,0
109.05,extension,Pickup,4,5,575.06,564.39,0,0
109.05,extension,Sedan,6,5,745.06,564.39,0,0
109.05,extension,Wagon / SUV,5,3,500.68,-876.22,0,0
109.05,extension,Sedan,7,3,506.68,-749.67,0,0
109.05,local,Wagon / SUV,8,1,168.08,555.52,0,0
109.55,extension,Sedan,5,3,-774.37,-547.02,0,0
109.55,local,Wagon / SUV,0,1,214.45,553.59,0,0
109.55,local,Van,7,1,-35.78,-575.30,0,0
109.55,highway,Pickup,8,3,-595.64,539.74,2,0
109.55,extension,Wagon / SUV,0,4,-972.81,-553.02,0,0
